"tax_id","species_id","parent_tax_id","rank","name"
"673106",15977,"673105","species","Limnesia undulata"
"2153189",15978,"673105","species","Limnesia undulatoides"
"320943",,"169447","genus","Limnia"
"1226589",15979,"320943","species","Limnia paludicola"
"1226590",15980,"320943","species","Limnia unguicornis"
"1611855",,"104789","genus","Limnias"
"1611856",15981,"1611855","species","Limnias ceratophylli"
"186978",,"107942","family","Limnichidae"
"195211",,"186978","genus","Limnichus"
"195212",15982,"195211","species","Limnichus pygmaeus"
"1588197",15983,"195211","species","Limnichus sericeus"
"195216",,"186992","genus","Limnius"
"1588198",15984,"195216","species","Limnius muelleri"
"1588199",15985,"195216","species","Limnius opacus"
"195217",15986,"195216","species","Limnius perrisi"
"195218",15987,"195216","species","Limnius volckmari"
"202020",,"122838","genus","Limnobaris"
"878059",15988,"202020","species","Limnobaris dolorosa"
"202021",15989,"202020","species","Limnobaris t-album"
"182572",,"182511","family","Limnocytheridae"
"182573",,"182572","genus","Limnocythere"
"216253",15991,"182573","species","Limnocythere inopinata"
"76586",,"1780203","genus","Limnodrilus"
"146603",15993,"76586","species","Limnodrilus cervix"
"1969536",15994,"76586","species","Limnodrilus claparedianus"
"76587",15995,"76586","species","Limnodrilus hoffmeisteri"
"1969549",15996,"76586","species","Limnodrilus maumeensis"
"1969978",15997,"76586","species","Limnodrilus profundicola"
"146604",15999,"76586","species","Limnodrilus udekemianus"
"161677",,"8917","genus","Limnodromus"
"161678",16000,"161677","species","Limnodromus scolopaceus"
"236569",,"401216","genus","Limnomysis"
"236570",16003,"236569","species","Limnomysis benedeni"
"57889",,"57890","tribe","Limnophorini"
"307207",,"57889","genus","Limnophora"
"559652",16007,"307207","species","Limnophora exuta"
"559653",16008,"307207","species","Limnophora maculosa"
"2719072",16009,"307207","species","Limnophora nigripes"
"559655",16010,"307207","species","Limnophora riparia"
"2719073",16011,"307207","species","Limnophora tigrina"
"1320380",16012,"307207","species","Limnophora triangula"
"190098",,"43808","genus","Limnophyes"
"611509",16013,"190098","species","Limnophyes asquamatus"
"879755",16014,"190098","species","Limnophyes difficilis"
"82134",16015,"190098","species","Limnophyes minimus"
"879757",16016,"190098","species","Limnophyes natalensis"
"879758",16017,"190098","species","Limnophyes pentaplastus"
"611525",16018,"190098","species","Limnophyes pumilio"
"56087",,"295125","genus","Limnoporus"
"56093",16020,"56087","species","Limnoporus rufoscutellatus"
"161571",,"96841","family","Limnoriidae"
"161572",,"161571","genus","Limnoria"
"161573",16022,"161572","species","Limnoria quadripunctata"
"1291968",,"307265","genus","Limnospila"
"1291969",16024,"1291968","species","Limnospila albifrons"
"878114",,"1383205","genus","Limnoxenus"
"878115",16025,"878114","species","Limnoxenus niger"
"229838",,"229836","family","Limnozetidae"
"229839",,"229838","genus","Limnozetes"
"1979896",16026,"229839","species","Limnozetes ciliatus"
"1914585",16027,"229839","species","Limnozetes foveolatus"
"1914586",16028,"229839","species","Limnozetes rugosus"
"1342202",,"39819","genus","Limobius"
"1342203",16029,"1342202","species","Limobius borealis"
"795060",,"60757","genus","Limodromus"
"795062",16031,"795060","species","Limodromus assimilis"
"52743",,"52737","genus","Limonia"
"1690341",16038,"52743","species","Limonia nubeculosa"
"2599951",16039,"52743","species","Limonia phragmitidis"
"2339939",16042,"52743","species","Limonia trivittata"
"341340",,"333877","genus","Limonius"
"877987",16043,"341340","species","Limonius minutus"
"161679",,"8917","genus","Limosa"
"161683",16044,"161679","species","Limosa lapponica"
"161680",16045,"161679","species","Limosa limosa"
"706732",,"33372","genus","Limotettix"
"706838",16048,"706732","species","Limotettix striola"
"153973",,"153976","genus","Limothrips"
"153974",16049,"153973","species","Limothrips cerealium"
"153975",16050,"153973","species","Limothrips denticornis"
"6844",,"6843","class","Merostomata"
"6845",,"6844","order","Xiphosura"
"6846",,"6845","family","Limulidae"
"6849",,"6846","genus","Limulus"
"6850",16051,"6849","species","Limulus polyphemus"
"1930290",,"37599","genus","Linaria"
"160757",16052,"1930290","species","Linaria cannabina"
"90717",16053,"1930290","species","Linaria flavirostris"
"421309",,"421285","genus","Lindenius"
"2495059",16055,"421309","species","Lindenius albilabris"
"2495064",16056,"421309","species","Lindenius panzeri"
"2495066",16057,"421309","species","Lindenius pygmaeus"
"360667",,"84394","family","Lindiidae"
"360668",,"360667","genus","Lindia"
"360670",16058,"360668","species","Lindia torulosa"
"115315",,"92602","genus","Lindneromyia"
"1445825",16059,"115315","species","Lindneromyia dorsalis"
"1445826",16060,"115315","species","Lindneromyia hungarica"
"700178",,"6214","genus","Lineolepis"
"700179",16061,"700178","species","Lineolepis scutigera"
"83484",,"40139","genus","Linepithema"
"561538",16062,"83484","species","Linepithema dispertitum"
"83485",16063,"83484","species","Linepithema humile"
"561540",16064,"83484","species","Linepithema iniquum"
"6222",,"6219","family","Lineidae"
"2480078",,"6222","genus","Siphonenteron"
"2480081",16065,"2480078","species","Siphonenteron bilineatum"
"6223",,"6222","genus","Lineus"
"88925",16066,"6223","species","Lineus longissimus"
"88926",16067,"6223","species","Lineus ruber"
"187800",16068,"6223","species","Lineus sanguineus"
"56195",16069,"6223","species","Lineus viridis"
"7561",,"2172820","subclass","Pentastomida"
"7563",,"7561","order","Porocephalida"
"646050",,"7563","family","Linguatulidae"
"646051",,"646050","genus","Linguatula"
"646052",16070,"646051","species","Linguatula serrata"
"631321",,"569116","genus","Linnaemya"
"1690342",16071,"631321","species","Linnaemya comta"
"631322",16073,"631321","species","Linnaemya picta"
"1776468",16074,"631321","species","Linnaemya tessellans"
"1776471",16075,"631321","species","Linnaemya vulpina"
"186218",,"30005","family","Linognathidae"
"186219",,"186218","genus","Linognathus"
"186220",16080,"186219","species","Linognathus vituli"
"94819",,"83139","superfamily","Eupodoidea"
"2696928",,"94819","family","Cocceupodidae"
"708295",,"2696928","genus","Linopodes"
"708367",16081,"708295","species","Linopodes motatorius"
"1714484",,"33386","genus","Linosiphon"
"1714485",16082,"1714484","species","Linosiphon galiophagum"
"274270",,"274106","genus","Linycus"
"274271",16083,"274270","species","Linycus exhortator"
"94030",,"247616","genus","Linyphia"
"1871971",16084,"94030","species","Linyphia hortensis"
"2816446",16085,"94030","species","Linyphia tenuipalpis"
"94031",16086,"94030","species","Linyphia triangularis"
"1343473",,"6774","family","Polybiidae"
"313353",,"1343473","genus","Liocarcinus"
"313354",16087,"313353","species","Liocarcinus depurator"
"368048",16088,"313353","species","Liocarcinus holsatus"
"368049",16089,"313353","species","Liocarcinus marmoreus"
"557283",16090,"313353","species","Liocarcinus navigator"
"762645",16091,"313353","species","Liocarcinus pusillus"
"557236",16092,"313353","species","Liocarcinus vernalis"
"1111309",,"1111450","genus","Liochthonius"
"1790175",16093,"1111309","species","Liochthonius alpestris"
"2547465",16100,"1111309","species","Liochthonius neglectus"
"1979897",16102,"1111309","species","Liochthonius perfusorius"
"455297",,"236659","genus","Liocoris"
"455298",16108,"455297","species","Liocoris tripustulatus"
"1907096",,"243492","genus","Liocranoeca"
"1907097",16109,"1907096","species","Liocranoeca striata"
"1872050",,"243492","genus","Liocranum"
"1872051",16110,"1872050","species","Liocranum rupicola"
"1588546",,"174917","genus","Liocyrtusa"
"1588547",16111,"1588546","species","Liocyrtusa minuta"
"1588548",,"174917","genus","Liodopria"
"1588549",16113,"1588548","species","Liodopria serricornis"
"619403",,"619357","genus","Liogluta"
"1553531",16114,"619403","species","Liogluta alpestris"
"1553532",16115,"619403","species","Liogluta granigera"
"878060",16116,"619403","species","Liogluta longiuscula"
"866049",16117,"619403","species","Liogluta microptera"
"1588550",,"60751","genus","Lionychus"
"1588551",16120,"1588550","species","Lionychus quadrillum"
"202022",,"7042","subfamily","Polydrosinae"
"202023",,"202022","genus","Liophloeus"
"202024",16121,"202023","species","Liophloeus tessulatus"
"1603421",,"43854","genus","Liopiophila"
"1603422",16122,"1603421","species","Liopiophila varipes"
"107841",,"50515","subfamily","Copelatinae"
"393197",,"107841","genus","Liopterus"
"107794",16123,"393197","species","Liopterus haemorrhoidalis"
"236702",,"38106","genus","Liorhyssus"
"883173",16124,"236702","species","Liorhyssus hyalinus"
"527712",,"33386","genus","Liosomaphis"
"527713",16125,"527712","species","Liosomaphis berberidis"
"494854",,"273982","genus","Liotryphon"
"494855",16132,"494854","species","Liotryphon caudatus"
"223994",,"33386","genus","Lipaphis"
"223995",16136,"223994","species","Lipaphis erysimi"
"540870",,"43843","genus","Lipara"
"1323540",16139,"540870","species","Lipara lucens"
"183715",,"1490021","family","Liparidae"
"183716",,"183715","genus","Liparis"
"446792",16143,"183716","species","Liparis liparis"
"446793",16144,"183716","species","Liparis montagui"
"202025",,"166850","genus","Liparus"
"202026",16145,"202025","species","Liparus coronatus"
"1588202",16146,"202025","species","Liparus germanus"
"236521",,"66236","genus","Lipeurus"
"236522",16147,"236521","species","Lipeurus caponis"
"391812",,"72530","genus","Lipiniella"
"1366569",16151,"391812","species","Lipiniella moderata"
"2126158",,"189958","genus","Lipoleucopis"
"2126159",16152,"2126158","species","Lipoleucopis praecox"
"77500",,"68882","genus","Lipolexis"
"77501",16153,"77500","species","Lipolexis gracilis"
"56717",,"1489921","suborder","Blennioidei"
"56718",,"56717","family","Blenniidae"
"703913",,"56718","subfamily","Salariinae"
"56719",,"703913","genus","Lipophrys"
"56720",16154,"56719","species","Lipophrys pholis"
"170901",,"81710","subfamily","Lipopteninae"
"170902",,"170901","genus","Lipoptena"
"170903",16155,"170902","species","Lipoptena cervi"
"2545764",,"1476861","family","Liposcelididae"
"160150",,"2545764","genus","Liposcelis"
"209926",16158,"160150","species","Liposcelis decolor"
"209926",16159,"160150","species","Liposcelis decolor"
"209926",16158,"209926","species","Liposcelis decolor"
"209926",16159,"209926","species","Liposcelis decolor"
"550478",16160,"160150","species","Liposcelis entomophila"
"948452",16163,"160150","species","Liposcelis pearmani"
"244373",,"162262","genus","Liposthenes"
"244374",16165,"244373","species","Liposthenes glechomae"
"1387125",,"39131","genus","Lipothrix"
"1387126",16166,"1387125","species","Lipothrix lubbocki"
"127403",,"127400","genus","Liriomyza"
"127404",16170,"127403","species","Liriomyza bryoniae"
"1659330",16174,"127403","species","Liriomyza cicerina"
"1961792",16179,"127403","species","Liriomyza eupatorii"
"127405",16183,"127403","species","Liriomyza huidobrensis"
"1725464",16189,"127403","species","Liriomyza ptarmicae"
"127406",16193,"127403","species","Liriomyza sativae"
"246601",16195,"127403","species","Liriomyza strigata"
"198433",16198,"127403","species","Liriomyza trifolii"
"520025",,"57889","genus","Lispe"
"2032845",16203,"520025","species","Lispe consanguinea"
"1423840",16205,"520025","species","Lispe litorea"
"1511662",16207,"520025","species","Lispe nana"
"1072491",16208,"520025","species","Lispe pygmaea"
"559656",16209,"520025","species","Lispe tentaculata"
"1291909",16210,"520025","species","Lispe uliginosa"
"1291970",,"307265","genus","Lispocephala"
"1293378",16211,"1291970","species","Lispocephala alma"
"1291971",16213,"1291970","species","Lispocephala erythrocera"
"927780",,"295958","genus","Lissodema"
"1586495",16215,"927780","species","Lissodema cursor"
"927781",16216,"927780","species","Lissodema denticolle"
"176302",,"65163","tribe","Atrophini"
"65272",,"176302","genus","Lissonota"
"572554",16226,"65272","species","Lissonota coracina"
"1667518",16238,"65272","species","Lissonota lineolaris"
"35033",,"1329950","infraorder","Scinciformata"
"66056",,"35033","family","Scincidae"
"1273159",,"66056","subfamily","Sphenomorphinae"
"71018",,"1273159","genus","Sphenomorphus"
"96758",16239,"71018","species","Sphenomorphus maculatus"
"339868",,"1331674","genus","Lissotriton"
"256425",16250,"339868","species","Lissotriton helveticus"
"8324",16251,"339868","species","Lissotriton vulgaris"
"172421",,"172512","genus","Listrodromus"
"172425",16252,"172421","species","Listrodromus nycthemerus"
"432897",,"219427","genus","Litargus"
"1586497",16257,"432897","species","Litargus balteatus"
"433179",16258,"432897","species","Litargus connexus"
"1876288",,"177682","genus","Lithax"
"1876290",16260,"1876288","species","Lithax obscurus"
"30352",,"8416","superfamily","Ranoidea"
"8397",,"30352","family","Ranidae"
"192752",,"8397","genus","Lithobates"
"8400",16261,"192752","species","Lithobates catesbeianus"
"7548",,"41362","family","Lithobiidae"
"7551",,"7548","genus","Lithobius"
"1147024",16262,"7551","species","Lithobius aeruginosus"
"1569484",16263,"7551","species","Lithobius agilis"
"1569485",16264,"7551","species","Lithobius borealis"
"1147026",16265,"7551","species","Lithobius calcaratus"
"1147027",16266,"7551","species","Lithobius crassipes"
"1147028",16267,"7551","species","Lithobius curtipes"
"1569486",16268,"7551","species","Lithobius dentatus"
"1255753",16269,"7551","species","Lithobius erythrocephalus"
"7552",16270,"7551","species","Lithobius forficatus"
"1255754",16271,"7551","species","Lithobius lapidicola"
"2750060",16272,"7551","species","Lithobius lusitanus"
"1579474",16273,"7551","species","Lithobius macilentus"
"1255755",16274,"7551","species","Lithobius melanops"
"1569488",16275,"7551","species","Lithobius microps"
"1569489",16276,"7551","species","Lithobius muticus"
"1147029",16277,"7551","species","Lithobius pelidnus"
"1569490",16278,"7551","species","Lithobius piceus"
"2750061",16279,"7551","species","Lithobius pilicornis"
"1954364",16280,"7551","species","Lithobius subtilis"
"1147030",16281,"7551","species","Lithobius tenebrosus"
"1569491",16282,"7551","species","Lithobius tricuspis"
"347390",,"82885","genus","Lithocharis"
"347391",16283,"347390","species","Lithocharis nigriceps"
"1971297",16284,"347390","species","Lithocharis ochracea"
"6739",,"6744","family","Lithodidae"
"174391",,"6739","genus","Lithodes"
"174393",16285,"174391","species","Lithodes maja"
"56391",,"95187","genus","Lithophane"
"987971",16287,"56391","species","Lithophane furcifera"
"987972",16288,"56391","species","Lithophane lamda"
"1870035",16289,"56391","species","Lithophane leautieri"
"987973",16290,"56391","species","Lithophane ornitopus"
"997537",16291,"56391","species","Lithophane semibrunnea"
"997538",16292,"56391","species","Lithophane socia"
"694625",,"132199","genus","Lithosia"
"987974",16293,"694625","species","Lithosia quadra"
"1218556",,"104450","genus","Lithostege"
"1870038",16294,"1218556","species","Lithostege griseata"
"997550",,"572922","genus","Mesoligia"
"1100897",16297,"997550","species","Mesoligia literosa"
"2171859",,"1640963","genus","Litophasia"
"2173290",16298,"2171859","species","Litophasia hyalipennis"
"31212",,"69679","family","Littorinidae"
"31213",,"31212","genus","Littorina"
